"row ID","Cluster0","Cluster1","Cluster2","Cluster3","Cluster4","Keywords"
"Mean(portrai[])",0.13464897416010513,0.04975000001103419,0.15989565681512485,0.1311964363611281,0.16684764189404333,"portrai"
"Mean(twist[])",0.07213412807028399,0.04969028598117771,0.17131855416692446,0.0898080169991855,0.08938359347839538,"twist"
"Mean(wife[])",0.23100809576993117,0.04959962881207676,0.20900732474422343,0.11432879302248113,0.29988007463301625,"wife"
"Mean(consid[])",0.10406089568078761,0.04952667546574076,0.1373025706899281,0.10139266758640847,0.25789004581760416,"consid"
"Mean(yourself[])",0,0.0493794724335227,0.06369783986535191,0.039198670686370445,0.03323365558192273,"yourself"
"Mean(budget[])",0.13831921472950592,0.04937366827688031,0.21900542332171763,0.10482310859842903,0.14282962390546805,"budget"
"Mean(close[])",0.1991143696004573,0.049045750015845394,0.23644831390054302,0.13652476244209893,0.10965718905532426,"close"
"Mean(support[])",0.2443326502077356,0.04896316787287514,0.16579715549810634,0.10958672386199614,0.02883428791271414,"support"
"Mean(hous[])",0.3640232883948882,0.048908744087094135,0.2357878118012344,0.12181250676151141,0.10935086924115218,"hous"
"Mean(hilari[])",0.038244116894036964,0.048857678668848784,0,0.06624621957713525,0.15796483064928316,"hilari"
"Mean(chanc[])",0.10820119210542603,0.0487868262360655,0.11421236944461628,0.08590332060791651,0.17876718695679075,"chanc"
"Mean(ey[])",0.1320046261542464,0.04877296833187556,0.20900732474422343,0.139338216496149,0.21809459973310272,"ey"
"Mean(featur[])",0.13349475069841424,0.048487546232581495,0.1849458525300947,0.1336849141609475,0.22055654463216262,"featur"
"Mean(highli[])",0.21865513466004385,0.04838183269669605,0.08655099080293402,0.07496154189199974,0.1505234622659722,"highli"
"Mean(decid[])",0.22849207479563197,0.048241758328637974,0.18088955921320862,0.14135447850604824,0.2426841291307643,"decid"
"Mean(return[])",0,0.04813675616900232,0.08451789248654697,0.11943269137700087,0.14698763910703816,"return"
"Mean(boi[])",0,0.04807978232290607,0.23578781180123445,0.1576397146325443,0.16402630386172834,"boi"
"Mean(half[])",0.13705924222123675,0.04806560109538427,0.3255157002754373,0.09273951574798787,0.22644570453943458,"half"
"Mean(fight[])",0.16831121770013144,0.04806355933269409,0.1332463806792707,0.14577381817903134,0.11123176126269556,"fight"
"Mean(death[])",0.2771193065413661,0.04782048533007095,0.2193861176785816,0.1700086154090433,0.35610500260871203,"death"
"Mean(gore[])",0.03737440521160598,0.047746603361959454,0.17752842475512848,0.060693478548761844,0.18524705191839494,"gore"
"Mean(develop[])",0.13789495241906832,0.04749513028277077,0.24562538399646539,0.11569818657383373,0.11391322156357815,"develop"
"Mean(killer[])",0.14281830029996645,0.047402118787760746,0.19786285354057853,0.10050176687775418,0.058990167515203536,"killer"
"Mean(impress[])",0.16831121770013144,0.04722033899352407,0.21319420908683315,0.13119643636112802,0.16684764189404336,"impress"
"Mean(unfortun[])",0.26929794832021037,0.04722033899352398,0.18654493295097901,0.1202633999977007,0.19465558220971726,"unfortun"
"Mean(forward[])",0.07679248708641721,0.04712841494888224,0.09119107841512043,0.06650973240533005,0.06343727194095333,"forward"
"Mean(school[])",0.036831873093991364,0.04705350695857298,0.11663426479763933,0.09171241334515232,0.12170531978884101,"school"
"Mean(exampl[])",0.36003442842634814,0.04673305998510629,0.12955784356251163,0.14882542029744922,0.16222895193914502,"exampl"
"Mean(told[])",0.223416844416445,0.04663722307089058,0.17687166849635227,0.048375157195583524,0.18456174103967196,"told"
"Mean(slow[])",0.18618070368037085,0.046637223070890486,0.08843583424817612,0.06450020959411139,0.184561741039672,"slow"
"Mean(dialog[])",0.0774143318654032,0.04654045528098061,0.09192951909016629,0.06704831021960844,0.03197548490092741,"dialog"
"Mean(happi[])",0.03709965950876255,0.046466284157316295,0.17622338266662213,0.07229677237605014,0.18388526886951875,"happi"
"Mean(meet[])",0.19855815730630264,0.046421858794529994,0.3143837490683126,0.1182297859744081,0.2733771731028805,"meet"
"Mean(creat[])",0.23165118352401978,0.04642185879452998,0.20958916604554173,0.14330883148413118,0.1640263038617283,"creat"
"Mean(excit[])",0,0.0463970165378285,0.23940229281593814,0.06547755017188053,0.0936791580584106,"excit"
"Mean(etc[])",0.1890018101178459,0.04639701653782843,0.0897758598059768,0.06956989705762306,0.062452772038940396,"etc"
"Mean(mention[])",0.23985367388716428,0.04634897248483485,0.10850523342514576,0.14467364456686094,0.02830571306742933,"mention"
"Mean(heart[])",0.108201192105426,0.0460764470007285,0.19987164652807854,0.09761740978172337,0.08938359347839536,"heart"
"Mean(written[])",0.1040608956807876,0.046051119292706326,0.21968411310388497,0.11265851954045386,0.2005811467470254,"written"
"Mean(low[])",0.14377934491281355,0.04592029835877271,0.1422816434033051,0.0972865937800377,0.14846780181214445,"low"
"Mean(hell[])",0.07447228147214832,0.04570447860947261,0.11791444566423481,0.06853147269374339,0.2460823213862293,"hell"
"Mean(theater[])",0,0.04557086246262694,0.12257269212022172,0.07542934899705951,0.03197548490092741,"theater"
"Mean(basic[])",0.2008138505635095,0.04527246993587358,0.15897763169611168,0.13406660678646454,0.2764828377323681,"basic"
"Mean(poorli[])",0,0.045145262831388304,0.031706186905192585,0.06937422092076324,0,"poorli"
"Mean(art[])",0.10342121431430121,0.04490448681280143,0.13645854666470303,0.1418235835421186,0.14239152695447274,"art"
"Mean(ok[])",0.07773217894360417,0.04478439314219515,0.12307594999404,0.06732359657793638,0.0321067695636626,"ok"
"Mean(sit[])",0.07263174718141242,0.04457492196828939,0.2300005327411393,0.08256429380451152,0.21000048641582275,"sit"
"Mean(credit[])",0.2135188862818029,0.04457107052685396,0.16903578497309393,0.10016935405812966,0.1469876391070382,"credit"
"Mean(imagin[])",0.06832381587287882,0.04449830592116305,0.10817937513205814,0.16273136772001892,0.1128828262247563,"imagin"
"Mean(war[])",0.3181879946874,0.04428017211646228,0.11195503516778886,0.10334310938565132,0.14602830674059417,"war"
"Mean(forget[])",0.15676480778173282,0.04417729421667161,0.031026368206801293,0.06788675436701821,0.03237534073753178,"forget"
"Mean(oh[])",0.11254349530505355,0.044166706792974235,0.0890969337831674,0.09341216989232362,0.06198047567524687,"oh"
"Mean(touch[])",0.07340096992450554,0.044127676052174686,0.14527275297558387,0.09933179690638225,0.121271167701357,"touch"
"Mean(white[])",0.11473235068211095,0.04406771017190281,0.12110637016445039,0.057965442129993376,0.18955779677913975,"white"
"Mean(shame[])",0.039872596803146566,0.04394659318052806,0.06313161160498207,0.06475037087690472,0.03293823214172978,"shame"
"Mean(continu[])",0.17507623791645316,0.0438556166171735,0.19404283035740227,0.09856143764185508,0.2892563930793574,"continu"
"Mean(horribl[])",0.07447228147214831,0.043838989686637075,0.05895722283211742,0.11287536678969486,0.030760290173278654,"horribl"
"Mean(stand[])",0.17132405277654594,0.04377402956901066,0.2712630835628644,0.11499699952750495,0.22644570453943458,"stand"
"Mean(simpl[])",0.03780036202356918,0.04355638287224716,0.20947700621394588,0.07775459082910814,0.0936791580584106,"simpl"
"Mean(hate[])",0.14476292865053222,0.043514762995809246,0.2292079703633427,0.08619786919647075,0.17938015071913782,"hate"
"Mean(sad[])",0.11565171711902977,0.043455160684144345,0.030519203128632846,0.08764489103607383,0.0318461250037908,"sad"
"Mean(cool[])",0.03855057237300992,0.04345516068414433,0.06103840625726568,0.07512419231663472,0.15923062501895405,"cool"
"Mean(car[])",0.07366374618798271,0.04336303582456731,0.11663426479763934,0.0837374208803565,0.27383696952489234,"car"
"Mean(mess[])",0.03839624354320861,0.04328119740203473,0.09119107841512042,0.08313716550666256,0.09515590791143003,"mess"
"Mean(forc[])",0.237014488752422,0.04325586959244686,0.21444168029981042,0.13196411095372948,0.19579457766504432,"forc"
"Mean(power[])",0.41546503328196616,0.04322976767377893,0.20240604185531685,0.15915688761272778,0.2376070926127634,"power"
"Mean(actress[])",0.07025403664205782,0.043115694208144935,0.16685333702488742,0.13690530217426655,0.11607188662600862,"actress"
"Mean(decent[])",0.10747205056551933,0.04307383437299655,0.22688544008276304,0.10471635696127521,0.1479687652713672,"decent"
"Mean(predict[])",0.14628285616794562,0.04305556709227931,0.1447590764161962,0.09898056507090341,0.12084235944308551,"predict"
"Mean(silli[])",0,0.042940650266639416,0.060315709680085254,0.08660717287396863,0.18881439552026688,"silli"
"Mean(robert[])",0.223416844416445,0.042906245225219304,0.02947861141605871,0.08062526199263916,0.2153220312129506,"robert"
"Mean(attent[])",0.07773217894360418,0.0428372456142736,0.03076898749850999,0.08415449572242044,0.06421353912732519,"attent"
"Mean(check[])",0,0.04266208400756558,0.09192951909016628,0.0880009071632362,0.06395096980185482,"check"
"Mean(manag[])",0.17677110815966665,0.04250896523180381,0.22391007033557778,0.10717063195549019,0.17523396808871297,"manag"
"Mean(pai[])",0.1129694030023119,0.04244730369895691,0.17886822142032718,0.06522829727009076,0.21775261738126786,"pai"
"Mean(sequenc[])",0.10373941104712943,0.04244403062398492,0.21900542332171766,0.12728520329809243,0.22852739824874876,"sequenc"
"Mean(extrem[])",0.24205862577663534,0.042444030623984864,0.273756779152147,0.1160541559482606,0.14282962390546805,"extrem"
"Mean(compar[])",0.14732749237596549,0.042440418041065874,0.14579283099704912,0.0956999095775502,0.12170531978884107,"compar"
"Mean(somewhat[])",0.18350242481126386,0.04228902288333408,0.17432730357070064,0.10330506878263739,0.030317791925339243,"somewhat"
"Mean(bui[])",0.15297646757614786,0.042151722773124366,0.12110637016445039,0.0703866083007062,0.1263718645194265,"bui"
"Mean(late[])",0.1785228753749581,0.04203584118914639,0.22612897547494692,0.1082326720221969,0.11798033503040709,"late"
"Mean(femal[])",0.10711372522497484,0.04203584118914639,0.14133060967184183,0.11982902973886075,0.1769705025456106,"femal"
"Mean(spend[])",0.07618826485905507,0.04198641359404751,0.21110498388029844,0.07011056851702219,0.12587626368017793,"spend"
"Mean(hero[])",0.15237652971811008,0.04198641359404744,0.3618942580805116,0.04124151089236599,0.12587626368017793,"hero"
"Mean(realiti[])",0.07447228147214832,0.04197350076380146,0.11791444566423484,0.08868778819190318,0.2153220312129506,"realiti"
"Mean(copi[])",0.04078993097009149,0.04189236153685077,0.1291681147386231,0.03974403530419172,0.10108808979544406,"copi"
"Mean(rock[])",0.12236979291027444,0.04189236153685069,0.03229202868465576,0.03532803138150378,0.16848014965907354,"rock"
"Mean(brilliant[])",0.07263174718141241,0.04184584511308793,0.1725003995558545,0.11008572507268202,0.15000034743987345,"brilliant"
"Mean(documentari[])",0.038707165932701605,0.041692491189211804,0.0919295190901663,0.0670483102196084,0.22382839430649193,"documentari"
"Mean(hand[])",0.28187256658536053,0.041579971369143535,0.2479434613482338,0.17292467047876836,0.38808541776245303,"hand"
"Mean(notic[])",0.07531293533487461,0.04150403028342456,0.11924548094688474,0.10599598306389758,0.031107516768752543,"notic"
"Mean(level[])",0.0704800023827432,0.041488887361759895,0.19528833993551764,0.12971533202066118,0.1746678319920158,"level"
"Mean(charm[])",0.14680193984901108,0.041369696298913794,0.1162182023804671,0.1072783406588927,0.12127116770135697,"charm"
"Mean(light[])",0.14050807328411571,0.04135586995475127,0.27808889504147893,0.11028482675149255,0.20312580159551508,"light"
"Mean(anywai[])",0.0750289968700357,0.04134755529555032,0.11879591171088985,0.0974735685832943,0.12396095135049377,"anywai"
"Mean(kept[])",0.07838240389086641,0.0412321412688935,0.06205273641360259,0.07637259866289545,0.09712602221259534,"kept"
"Mean(throughout[])",0.2142274504499497,0.041141461589377266,0.0847983658031051,0.12755993488330328,0.11798033503040707,"throughout"
"Mean(overal[])",0.14281830029996645,0.041141461589377225,0.1978628535405785,0.12369448231108204,0.0884852512728053,"overal"
"Mean(soundtrack[])",0.07805482219556147,0.04105982077261576,0.09269010135722927,0.0887289859146127,0,"soundtrack"
"Mean(shock[])",0.1489445629442967,0.04104075630238362,0.20635027991241103,0.06450020959411136,0.2768426115595079,"shock"
"Mean(--[])",0.07618826485905507,0.041032176921455464,0.09047356452012793,0.09897962614167838,0.06293813184008898,"--"
"Mean(agre[])",0.12236979291027442,0.040870596621317805,0.16146014342327877,0.039744035304191704,0.03369602993181472,"agre"
"Mean(fast[])",0.0835848989352528,0.040828220244576295,0.0992570674856127,0.03167177082161998,0.06904839477260014,"fast"
"Mean(genr[])",0.10857219648789918,0.04079509030857122,0.17190597777250702,0.09795212408689866,0.2690702260787066,"genr"
"Mean(english[])",0.1512014480942767,0.04071574920666581,0.0897758598059768,0.07775459082910813,0.2185847021362913,"english"
"Mean(materi[])",0.11340108607070754,0.04071574920666579,0.1496264330099613,0.07775459082910822,0.18735831611682116,"materi"
"Mean(matter[])",0.31121823314138825,0.040711621210760995,0.1368783895760735,0.11605415594826064,0.2856592478109361,"matter"
"Mean(lost[])",0.2156690173692203,0.04051791031656417,0.17073797208396613,0.09728659378003766,0.23754848289943115,"lost"
"Mean(ye[])",0.22508699061010715,0.040407838129742406,0.1484948896386123,0.0852893725103825,0.09297071351287033,"ye"
"Mean(abl[])",0.18618070368037076,0.04010801184096593,0.206350279912411,0.09271905129153506,0.06152058034655731,"abl"
"Mean(brother[])",0.1391809783930441,0.04009366351862897,0.11018494122782663,0.1431462484327321,0.22995118169285553,"brother"
"Mean(weak[])",0.11961779040943976,0.03995144834593464,0.0946974174074731,0.06043367948511104,0.09881469642518935,"weak"
"Mean(bunch[])",0,0.0399223382871254,0.15020383725587622,0.09448720018831183,0.15673443887569694,"bunch"
"Mean(win[])",0.03969815049924437,0.03977665705922972,0.21999391734997928,0.055871471073010624,0.09838237297638824,"win"
"Mean(dark[])",0.1409600047654864,0.0397234027931744,0.27898334276502507,0.12971533202066124,0.08733391599600787,"dark"
"Mean(cinema[])",0.24668000833960121,0.03972340279317429,0.13949167138251267,0.12208501837238707,0.2037791373240184,"cinema"
"Mean(murder[])",0.16831121770013144,0.03963135594099337,0.2664927613585414,0.14577381817903123,0.250271462841065,"murder"
"Mean(walk[])",0.07188967245640679,0.03961751230952931,0.08536898604198308,0.11285244878484374,0.35632272434914664,"walk"
"Mean(provid[])",0.1500579937400714,0.039468120963934414,0.11879591171088986,0.09341216989232363,0.1549511891881172,"provid"
"Mean(trash[])",0.041380240439943254,0.03938896980572052,0.06551871402991019,0.049279032774633295,0.10255103065551156,"trash"
"Mean(effort[])",0.07474881042321199,0.039320732180437176,0.20711649554764988,0.08901710187151739,0.18524705191839494,"effort"
"Mean(garbag[])",0.04465945126306145,0.03915429807506372,0.03535539891659032,0.019339705390271616,0,"garbag"
"Mean(cheap[])",0.03902741109778074,0.039104591212015004,0.1853802027144586,0.06760303688732394,0.16120017627344216,"cheap"
"Mean(natur[])",0.24280875658850443,0.03910000694663742,0.2746051413798562,0.11265851954045385,0.2578900458176041,"natur"
"Mean(speak[])",0.1414168865277333,0.03896655146248682,0.19592131154363054,0.10717063195549016,0.350467936177426,"speak"
"Mean(countri[])",0.27095016152891127,0.03878371273415065,0.12257269212022169,0.07123882960833397,0.06395096980185483,"countri"
"Mean(dream[])",0.1548286637308064,0.038783712734150606,0.06128634606011086,0.09638194594068707,0.031975484900927414,"dream"
"Mean(histori[])",0.2516138535974238,0.038717114302494623,0.14228164340330512,0.11674391253604527,0.14846780181214453,"histori"
"Mean(choic[])",0.03952649208814644,0.03861454269916478,0.21904264365514484,0.0684675418506924,0.06530463910215499,"choic"
"Mean(emot[])",0.10675944314090142,0.03833112065309442,0.3380715699461877,0.11172735644945232,0.17638516692844583,"emot"
"Mean(cover[])",0.11757360583629961,0.038286988321115406,0.12410547282720517,0.06788675436701823,0.1618767036876589,"cover"
"Mean(strong[])",0.07447228147214832,0.03824252291813018,0.11791444566423487,0.10884410369006284,0.18456174103967188,"strong"
"Mean(intellig[])",0.19047066214763764,0.03816946690367958,0.1507892742002132,0.07423471960625878,0.18881439552026688,"intellig"
"Mean(score[])",0.18549829754381278,0.03810235300899949,0.1468528188888518,0.10844515856407512,0.09194263443475938,"score"
"Mean(prove[])",0.1483986380350502,0.03810235300899943,0.14685281888885174,0.09639569650140015,0.21453281368110527,"prove"
"Mean(cinematographi[])",0.0741993190175251,0.03810235300899934,0.14685281888885177,0.11246164591830017,0.15323772405793232,"cinematographi"
"Mean(style[])",0.10606266489579998,0.03808094802015759,0.3078763467114194,0.13013576737452384,0.11682264539247533,"style"
"Mean(learn[])",0.2121253297916,0.038080948020157546,0.1679325527516833,0.12248072223484588,0.23364529078495067,"learn"
"Mean(child[])",0.11089475311506324,0.03796396953488651,0.08779167954942507,0.11205319782946561,0.21375365455512185,"child"
"Mean(success[])",0.18033532017570997,0.03794530929471761,0.08565927708346223,0.1288549809118749,0.17876718695679075,"success"
"Mean(major[])",0.18415936546995681,0.037827329123558684,0.058317132398819665,0.11563739073953988,0.18255797968326162,"major"
"Mean(fantast[])",0.0387071659327016,0.037814119915796765,0.03064317303005543,0.10895350410686373,0.09592645470278219,"fantast"
"Mean(list[])",0.07939630099848874,0.03778782420626821,0.1257108099142739,0.06876488747447457,0.131176497301851,"list"
"Mean(town[])",0.2313034342380595,0.03766113925959175,0.21363442190042997,0.0667770598370087,0.09553837501137243,"town"
"Mean(dull[])",0.03952649208814644,0.037624426219699074,0.12516722494579707,0.08558442731336546,0.06530463910215499,"dull"
"Mean(crime[])",0.07905298417629286,0.037624426219699074,0.12516722494579702,0.0513506563880193,0.2938708759596974,"crime"
"Mean(date[])",0,0.03762442621969898,0.12516722494579707,0.08558442731336552,0.09795695865323246,"date"
"Mean(edit[])",0.0750289968700357,0.0375886866323185,0.17819386756633473,0.09747356858329422,0.1859414270257406,"edit"
"Mean(easili[])",0.07871507271798596,0.037463600858527235,0.12463219847014444,0.0766967375200888,0.1300509897079768,"easili"
"Mean(amus[])",0.12124073447254026,0.03745648707281732,0.12797633083212584,0.05687836925872259,0.10015538934688112,"amus"
"Mean(jame[])",0.08082715631502685,0.03745648707281727,0.12797633083212587,0.07000414677996634,0.0333851297822937,"jame"
"Mean(sometim[])",0.11212321563481799,0.037448316362321016,0.14794035396260707,0.10520202948452054,0.15437254326532912,"sometim"
"Mean(michael[])",0.07805482219556148,0.037149361651414255,0.06179340090481948,0.08027860630369718,0.22568024678281914,"michael"
"Mean(oscar[])",0,0.03713517666408267,0.06520146180487656,0.07133151376943755,0.06803630797030599,"oscar"
"Mean(sing[])",0.08235974122721251,0.03713517666408265,0.09780219270731483,0.05795685493766806,0.06803630797030598,"sing"
"Mean(children[])",0.07392983541004215,0.03703801905842584,0.02926389318314168,0.12806079751938934,0.21375365455512182,"children"
"Mean(seriou[])",0.07773217894360417,0.03699580303050902,0,0.10519311965302566,0.1284270782546504,"seriou"
"Mean(explain[])",0.07531293533487458,0.03678766320576275,0.17886822142032713,0.11414952022265897,0.06221503353750511,"explain"
"Mean(citi[])",0.22593880600462374,0.0367876632057627,0.17886822142032716,0.07745860300823285,0.21775261738126778,"citi"
"Mean(evil[])",0.1500579937400714,0.03664896946651057,0.20789284549405723,0.10153496727426486,0.09297071351287033,"evil"
"Mean(perfectli[])",0.0383962435432086,0.03654856669505156,0.15198513069186742,0.09976459860799496,0.1268745438819067,"perfectli"
"Mean(result[])",0.28469184837573713,0.036548277832020346,0.1408631541442449,0.1271380263045492,0.1763851669284458,"result"
"Mean(relationship[])",0.21865513466004383,0.0365145907144877,0.17310198160586804,0.10257895206273658,0.24083753962555554,"relationship"
"Mean(pain[])",0.039357536358992994,0.03647771662540813,0.09347414885260835,0.09800138683122474,0.0650254948539884,"pain"
"Mean(incred[])",0.04158438630100765,0.036458295174911184,0.03292097248829773,0.06302818664426232,0.10305695735467113,"incred"
"Mean(possibli[])",0.04158438630100765,0.03645829517491115,0.16460486244148864,0.04502013331733024,0.10305695735467117,"possibli"
"Mean(suggest[])",0.16165431263005373,0.03644414958436273,0.15997041354015734,0.04375259173747892,0.16692564891146847,"suggest"
"Mean(question[])",0.18157936795353108,0.03638769140268526,0.3162507325190665,0.09042755988113169,0.24000055590379762,"question"
"Mean(thank[])",0.07447228147214831,0.0363770339952947,0.08843583424817612,0.13303168228785453,0.09228087051983594,"thank"
"Mean(novel[])",0.07838240389086643,0.036323553022596634,0.09307910462040389,0.08061552081083413,0.1942520444251907,"novel"
"Mean(william[])",0.19595600972716598,0.03632355302259658,0.031026368206801307,0.08485844295877283,0.12950136295012715,"william"
"Mean(mother[])",0.14476292865053222,0.03626230249650767,0.0859529888862535,0.1332148887581821,0.20927684250566075,"mother"
"Mean(beyond[])",0.07618826485905505,0.03626099355849566,0.030157854840042624,0.10310377723091498,0.25175252736035586,"beyond"
"Mean(imdb[])",0,0.03614677068455575,0.1343986547266446,0.04135343222358296,0.10518155587302623,"imdb"
"Mean(drug[])",0,0.03614677068455569,0.03359966368166116,0.04594825802620329,0.1753025931217104,"drug"
"Mean(convinc[])",0.1517849302796223,0.03612021083120875,0.15020383725587624,0.1068116176041786,0.06269377555027876,"convinc"
"Mean(valu[])",0.15546435788720833,0.03602222926654825,0.09230696249552996,0.09256994529466253,0.09632030869098779,"valu"
"Mean(store[])",0.13480817179720553,0.03601993779507843,0,0.02432436148287659,0,"store"
"Mean(mysteri[])",0.1104956192819741,0.03598209355655589,0.23326852959527866,0.099687405809948,0.24341063957768214,"mysteri"
"Mean(air[])",0.20491571526608326,0.035931166948436455,0.06488997650092633,0.04880613617163695,0.13542255965410718,"air"
"Mean(period[])",0.2049157152660832,0.03593116694843643,0.032444988250463165,0.062116900582083405,0.06771127982705356,"period"
"Mean(obviou[])",0.14680193984901108,0.035853736792391934,0.14527275297558392,0.1152248844114033,0.21222454347737477,"obviou"
"Mean(bought[])",0,0.035811953500211206,0.036509901518696534,0.019971228181167335,0,"bought"
"Mean(cut[])",0.10711372522497485,0.03577518399076285,0.16959673160621014,0.11209812459441812,0.4129311726064248,"cut"
"Mean(sequel[])",0,0.035761772043653044,0.12916811473862305,0.07507206668569541,0.06739205986362944,"sequel"
"Mean(shown[])",0.11565171711902977,0.035729798784740904,0.12207681251453144,0.09599202351569981,0.12738450001516324,"shown"
"Mean(suspens[])",0.07710114474601985,0.03572979878474089,0.3662304375435943,0.06677705983700866,0.1273845000151632,"suspens"
"Mean(note[])",0.21865513466004388,0.03560172594662549,0.2885033026764467,0.10257895206273666,0.1505234622659722,"note"
"Mean(appeal[])",0.04060011407831282,0.03559535380629941,0.096425270935993,0.0659318091870037,0.16769612336694426,"appeal"
"Mean(bother[])",0,0.035593833033733174,0.0330856891618709,0.06786808033204282,0.10357259215890019,"bother"
"Mean(fit[])",0.038396243543208614,0.035586762308339764,0.09119107841512043,0.10807831515866126,0.15859317985238341,"fit"
"Mean(comic[])",0.08082715631502686,0.0354318120959083,0.09598224812409438,0.07875466512746207,0.06677025956458742,"comic"
"Mean(suck[])",0.0441263134487595,0.03537086167019875,0,0.028663246342783957,0.1458086879176401,"suck"
"Mean(redeem[])",0,0.03537086167019873,0.06986666296053588,0.04299486951417595,0,"redeem"
"Mean(suffer[])",0.07838240389086644,0.03534183537333725,0.2482109456544104,0.0721296765149569,0.12950136295012715,"suffer"
"Mean(captur[])",0.15237652971811017,0.035306756885903554,0.1206314193601705,0.10722792832015152,0.09440719776013345,"captur"
"Mean(plain[])",0.08533399359856214,0.035269883972510595,0.06755607826552838,0.04157297124032514,0.1057399485895227,"plain"
"Mean(form[])",0.18482458852510536,0.03518611810550453,0.14631946591570835,0.10404939798450373,0.24428989092013928,"form"
"Mean(blood[])",0.11383869770971669,0.03516967896722965,0.15020383725587616,0.09037906104968967,0.2507751022011151,"blood"
"Mean(pace[])",0.20024960150647944,0.035112982202190834,0.15853093452596287,0.0650383321132156,0.06616943354127147,"pace"
"Mean(serious[])",0.16019968120518355,0.03511298220219082,0.06341237381038517,0.07371010972831091,0.13233886708254294,"serious"
"Mean(cute[])",0.08488336087998609,0.035083630370304056,0.10079899104498345,0.05054308382882357,0.035060518624342084,"cute"
"Mean(danc[])",0.04117987061360625,0.03507211129385584,0.09780219270731484,0.06687329415884773,0.10205446195545897,"danc"
"Mean(due[])",0.07773217894360418,0.035048655502587484,0.18461392499105994,0.09677767008078356,0.06421353912732519,"due"
"Mean(hold[])",0.3582401685517311,0.034997490428059656,0.08508204003103614,0.13574342569054207,0.11837501221709378,"hold"
"Mean(deliv[])",0.11010145488675831,0.03493441020797163,0.20338185416581744,0.11919815628765856,0.18190675155203548,"deliv"
"Mean(shoot[])",0.15005799374007142,0.03476953513489467,0.20789284549405723,0.10153496727426486,0.15495118918811718,"shoot"
"Mean(daughter[])",0.19275286186504964,0.03476412854731545,0.15259601564316427,0.08764489103607385,0.12738450001516322,"daughter"
"Mean(scari[])",0.04078993097009148,0.034740007128120115,0.16146014342327877,0.05740805099494358,0.1684801496590735,"scari"
"Mean(award[])",0.12601373785302472,0.034722308782178225,0.09976087580031122,0.05002254740984263,0.0693988701219556,"award"
"Mean(violenc[])",0.07905298417629288,0.03465407678130174,0.25033444989159404,0.06846754185069237,0.13060927820430998,"violenc"
"Mean(respect[])",0.07905298417629286,0.03465407678130173,0.03129180623644927,0.09842209141037034,0.13060927820430998,"respect"
"Mean(break[])",0.11170842220822245,0.034511545072458995,0.29478611416058714,0.07659399889300728,0.33836319190606523,"break"
"Mean(stai[])",0.0741993190175251,0.03438505027641408,0.2349645102221629,0.10844515856407526,0.21453281368110527,"stai"
"Mean(polic[])",0.040230214651801204,0.034263307402852425,0.15924459966337978,0.052264894248493864,0.2991029002373046,"polic"
"Mean(polit[])",0.19513705548890375,0.034216517310513096,0.18538020271445854,0.07605341649823942,0.12896014101875375,"polit"
"Mean(huge[])",0.15120144809427674,0.034087603986976016,0.1496264330099613,0.11458571280079086,0.09367915805841058,"huge"
"Mean(unlik[])",0.11659826841540626,0.03407508173862677,0.21538291248956995,0.09677767008078357,0.032106769563662596,"unlik"
"Mean(pathet[])",0.04386916355201284,0.034065836957330904,0.10418926343603044,0.018997472535344586,0.18119871901918344,"pathet"
"Mean(thriller[])",0.04117987061360624,0.03404057860874237,0.26080584721950617,0.040123976495308654,0.17009076992576494,"thriller"
"Mean(peter[])",0.1196177904094397,0.03395873109404435,0.06313161160498205,0.09065051922766651,0.09881469642518935,"peter"
"Mean(zombi[])",0,0.033870734842194106,0.03453084997016701,0.051943842690165776,0.07206438254643552,"zombi"
"Mean(pure[])",0.08444186759318051,0.03384354350471573,0.20054943553380375,0.04113834575052386,0.06975632540306215,"pure"
"Mean(treat[])",0.1984907524962219,0.033810158500345154,0.09428310743570538,0.0730626929416293,0.16397062162731374,"treat"
"Mean(smile[])",0.04493605726573517,0.03376869168288601,0.10672313600612103,0.019459489186301266,0.07424218156947548,"smile"
"Mean(apart[])",0,0.033718242212587166,0.129168114738623,0.06624005884031947,0.2021761795908882,"apart"
"Mean(local[])",0.3363696469044538,0.03370348472608904,0.17752842475512853,0.08901710187151737,0.18524705191839494,"local"
"Mean(career[])",0.11212321563481797,0.033703484726088986,0.17752842475512853,0.11329449329102206,0.18524705191839497,"career"
"Mean(son[])",0.29899524169284797,0.033703484726088986,0.14794035396260705,0.09306333377476823,0.2161215605714607,"son"
"Mean(singl[])",0.15358497417283443,0.03366315353491587,0.1215881045534939,0.1039214568833281,0.12687454388190672,"singl"
"Mean(soon[])",0.25421111513494343,0.033658614547483874,0.3450007991117089,0.09042755988113164,0.24000055590379757,"soon"
"Mean(bodi[])",0,0.033578800611041244,0.08843583424817612,0.11287536678969487,0.39988377225262234,"bodi"
"Mean(mix[])",0.08120022815662564,0.033561333588796496,0.1285670279146573,0.07472271707860426,0.10061767402016657,"mix"
"Mean(adult[])",0.08120022815662564,0.03356133358879649,0.03214175697866431,0.0835136249702047,0.1341568986935554,"adult"
"Mean(exist[])",0.16240045631325134,0.03356133358879648,0.12856702791465727,0.03955908551220222,0.3018530220604997,"exist"
